CBSA,Name,TotalCases,TotalDeaths,Population2010,WeightedDensity,Date,Cases,Deaths
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-09,1,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-10,6,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-11,7,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-12,13,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-13,16,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-14,22,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-15,27,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-16,28,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-17,40,0
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-18,60,1
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-19,106,2
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-20,149,3
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-21,202,3
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-22,247,4
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-23,304,4
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-24,325,7
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-25,389,8
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-26,580,10
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-27,763,10
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-28,860,13
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-29,915,13
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-30,1078,17
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-03-31,1213,20
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-01,1490,24
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-02,1686,30
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-03,1884,33
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-04,2044,38
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-05,2181,42
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-06,2359,45
19100,"Dallas-Fort Worth-Arlington, TX",21530,378,6371773.0,3909,2020-04-07,2535,51
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-04,1,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-05,5,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-06,8,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-07,8,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-08,12,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-09,12,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-10,14,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-11,14,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-12,16,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-13,21,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-14,24,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-15,26,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-16,28,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-17,32,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-18,51,0
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-19,65,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-20,99,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-21,123,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-22,141,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-23,168,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-24,229,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-25,307,1
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-26,384,2
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-27,469,3
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-28,711,4
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-29,850,5
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-30,913,8
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-03-31,1115,9
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-01,1350,11
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-02,1462,15
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-03,1732,18
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-04,2067,27
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-05,2220,30
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-06,2734,33
26420,"Houston-The Woodlands-Sugar Land, TX",20521,210,5946800.0,4109,2020-04-07,3110,38
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-05,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-06,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-07,1,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-08,2,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-09,3,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-10,5,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-11,6,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-12,14,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-13,20,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-14,25,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-15,32,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-16,44,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-17,64,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-18,87,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-19,119,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-20,167,0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-21,214,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-22,261,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-23,278,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-24,399,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-25,422,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-26,489,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-27,569,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-28,675,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-29,722,2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-30,874,3
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-31,985,3
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-01,1249,15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-02,1535,17
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-03,1634,21
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-04,1745,22
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-05,1885,22
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-06,2040,29
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-07,2172,32
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-01-31,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-01,1,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-02,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-03,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-04,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-05,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-06,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-07,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-08,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-09,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-10,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-11,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-12,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-13,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-14,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-15,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-16,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-17,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-18,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-19,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-20,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-21,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-22,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-23,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-24,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-25,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-26,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-27,2,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-28,3,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-02-29,4,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-01,7,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-02,9,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-03,11,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-04,14,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-05,20,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-06,24,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-07,32,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-08,37,0
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-09,43,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-10,45,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-11,48,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-12,66,1
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-13,80,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-14,92,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-15,115,2
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-16,139,4
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-17,157,6
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-18,180,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-19,194,7
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-20,201,9
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-21,268,9
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-22,308,12
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-23,327,12
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-24,382,18
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-25,468,19
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-26,551,21
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-27,585,22
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-28,602,27
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-29,660,27
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-30,865,30
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-03-31,911,32
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-01,979,34
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-02,1042,38
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-03,1117,41
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-04,1171,42
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-05,1230,42
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-06,1254,42
41940,"San Jose-Sunnyvale-Santa Clara, CA",15611,557,1836911.0,8417,2020-04-07,1316,46
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-11,1,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-12,1,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-13,3,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-14,9,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-15,10,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-16,16,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-17,28,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-18,54,0
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-19,79,1
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-20,120,2
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-21,160,3
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-22,240,3
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-23,266,4
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-24,307,4
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-25,408,5
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-26,496,8
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-27,586,12
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-28,677,12
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-29,713,12
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-30,826,13
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-03-31,858,18
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-01,977,23
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-02,1082,26
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-03,1190,36
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-04,1324,41
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-05,1415,52
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-06,1535,58
33340,"Milwaukee-Waukesha, WI",14995,399,1555908.0,5257,2020-04-07,1614,66
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-07,1,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-08,1,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-09,1,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-10,1,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-11,1,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-12,1,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-13,2,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-14,4,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-15,5,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-16,7,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-17,9,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-18,15,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-19,23,0
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-20,29,1
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-21,43,1
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-22,80,1
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-23,98,2
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-24,106,2
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-25,224,3
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-26,305,3
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-27,403,5
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-28,505,6
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-29,557,8
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-30,616,8
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-03-31,849,9
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-01,884,9
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-02,1218,16
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-03,1418,21
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-04,1564,28
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-05,1625,35
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-06,1899,36
41180,"St. Louis, MO-IL",14687,249,2812896.0,2742,2020-04-07,2193,55
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-05,1,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-06,1,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-07,1,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-08,2,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-09,2,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-10,2,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-11,5,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-12,8,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-13,16,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-14,16,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-15,16,0
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-16,35,1
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-17,42,1
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-18,69,1
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-19,74,1
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-20,126,2
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-21,126,2
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-22,126,2
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-23,151,4
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-24,249,6
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-25,249,6
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-26,350,10
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-27,443,10
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-28,528,14
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-29,528,14
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-30,753,15
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-03-31,869,23
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-01,961,28
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-02,1125,34
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-03,1279,39
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-04,1418,41
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-05,1519,41
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-06,1608,41
29820,"Las Vegas-Henderson-Paradise, NV",14432,390,1951269.0,6527,2020-04-07,1734,54
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-08,1,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-09,1,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-10,1,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-11,2,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-12,2,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-13,4,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-14,7,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-15,10,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-16,11,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-17,16,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-18,30,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-19,46,0
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-20,61,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-21,78,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-22,104,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-23,123,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-24,148,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-25,181,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-26,261,1
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-27,359,2
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-28,519,4
12580,"Baltimore-Columbia-Towson, MD",14371,214,2710489.0,5435,2020-03-29,581,5
